month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Full Address,Latitude,Longitude,nearest_bus_stop_distance,nearest_mrt_distance,nearest_mall_distance,nearest_school_distance,bus_stop_count,mrt_count,mall_count,school_count
2017-02,TAMPINES,5 ROOM,494B,TAMPINES AVE 9,10 TO 12,124,Improved,1993,75 years 05 months,488000,494B TAMPINES AVE 9,1.3630083,103.9527049,98.628935068718,,,405.3002294636257,9,0,0,2
2017-02,TAMPINES,5 ROOM,479,TAMPINES ST 44,01 TO 03,132,Model A,1993,75 years 05 months,495000,479 TAMPINES ST 44,1.3614336,103.9535674,102.0703675156317,,,247.29021011371643,14,0,0,3
2017-02,TAMPINES,5 ROOM,497D,TAMPINES ST 45,10 TO 12,122,Premium Apartment,1996,78 years 04 months,495000,497D TAMPINES ST 45,1.3588343,103.9590753,43.893683124459216,,,311.9746408048093,14,0,0,3
2017-02,TAMPINES,5 ROOM,298,TAMPINES ST 22,07 TO 09,121,Improved,1985,67 years 01 month,500000,298 TAMPINES ST 22,1.3517875,103.9547568,134.27404582217167,,,323.76134219079887,11,0,0,4
2017-02,TAMPINES,5 ROOM,149,SIMEI ST 1,01 TO 03,122,Improved,1988,70 years 01 month,500000,149 SIMEI ST 1,1.3458888,103.9560258,62.21416847564229,420.08384161537515,372.35222834066576,601.8046060384931,18,1,2,1
2017-02,TAMPINES,5 ROOM,358,TAMPINES ST 33,07 TO 09,132,Model A,1996,78 years 01 month,500000,358 TAMPINES ST 33,1.3544745,103.9610042,140.61480412212256,,,193.7936879619138,12,0,0,4
2017-02,TAMPINES,5 ROOM,491C,TAMPINES ST 45,10 TO 12,123,Improved,1993,75 years 05 months,501000,491C TAMPINES ST 45,1.3621002,103.954909,34.772313975980566,,,153.99398949342188,13,0,0,2
2017-02,TAMPINES,5 ROOM,498E,TAMPINES ST 45,04 TO 06,124,Premium Apartment,1997,79 years 02 months,505000,498E TAMPINES ST 45,1.3614862,103.9590563,175.81569974629,,,372.50549218218407,16,0,0,4
2017-02,TAMPINES,5 ROOM,388,TAMPINES ST 32,04 TO 06,128,Improved,1993,75 years 07 months,510000,388 TAMPINES ST 32,1.3552868,103.9583185,155.21560473220936,,,266.6665903568444,18,0,0,3
2017-02,TAMPINES,5 ROOM,361,TAMPINES ST 34,04 TO 06,128,Improved,1996,78 years 03 months,510000,361 TAMPINES ST 34,1.3560442,103.962576,299.0714770873813,,,207.40130125661938,11,0,0,3
2017-02,TAMPINES,5 ROOM,279,TAMPINES ST 22,10 TO 12,133,Model A,1985,66 years 11 months,513000,279 TAMPINES ST 22,1.3462923,103.9516861,196.68582318905376,391.12471387425245,366.30945594146925,276.5523019792873,13,1,2,3
2017-02,TAMPINES,5 ROOM,497G,TAMPINES ST 45,10 TO 12,130,Premium Apartment,1996,78 years 04 months,515000,497G TAMPINES ST 45,1.3603465,103.9597168,174.75480380007215,,,430.43584412410013,16,0,0,2
2017-02,TAMPINES,5 ROOM,322,TAMPINES ST 33,07 TO 09,127,Improved,1995,77 years 08 months,518000,322 TAMPINES ST 33,1.350876,103.9581271,150.28731881679246,,,449.29472978492464,10,0,0,2
2017-02,TAMPINES,5 ROOM,254,TAMPINES ST 21,01 TO 03,124,Improved,1984,66 years 08 months,538000,254 TAMPINES ST 21,1.3529933,103.94935,173.38363614507477,476.57275367408704,492.4926820350204,169.09703740765494,20,1,2,5
2017-02,TAMPINES,5 ROOM,880,TAMPINES AVE 8,07 TO 09,122,Improved,1988,70 years 02 months,550000,880 TAMPINES AVE 8,1.3513261,103.9314788,30.64175076391052,,,184.01816874732668,20,0,0,2
2017-02,TAMPINES,5 ROOM,246,SIMEI ST 5,01 TO 03,124,Improved,1997,78 years 11 months,558000,246 SIMEI ST 5,1.3450592,103.9541657,113.2560683398802,225.00692683402855,175.261309769184,510.95260662899744,20,1,2,2
2017-02,TAMPINES,5 ROOM,411,TAMPINES ST 41,07 TO 09,138,Model A,1985,67 years 07 months,560000,411 TAMPINES ST 41,1.3591145,103.9460788,145.87153630525407,,557.8933462860097,345.87245857640977,12,0,1,4
2017-02,TAMPINES,5 ROOM,153,SIMEI ST 1,04 TO 06,122,Improved,1988,70 years 04 months,570000,153 SIMEI ST 1,1.3452228,103.9572077,64.81100434874669,482.63162709210076,441.9713615060504,,16,1,1,0
2017-02,TAMPINES,5 ROOM,142,TAMPINES ST 12,01 TO 03,133,Model A,1984,66 years 07 months,570000,142 TAMPINES ST 12,1.3486971,103.9448596,77.59077241175878,,418.67106362171666,135.70465046369006,8,0,2,3
2017-02,TAMPINES,5 ROOM,119,SIMEI ST 1,01 TO 03,128,Improved,1988,70 years 06 months,605000,119 SIMEI ST 1,1.3437576,103.9518978,157.3043830765328,175.6288250562875,164.8658071425387,389.5405584585222,14,1,2,4
2017-02,TAMPINES,5 ROOM,244,SIMEI ST 5,07 TO 09,119,Improved,1997,78 years 11 months,638888,244 SIMEI ST 5,1.3438114,103.9545032,162.49044618577014,143.61939350061178,105.22877757606905,423.6872125842919,18,1,2,2
2017-02,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,04 TO 06,108,DBSS,2008,90 years 10 months,670000,518B TAMPINES CTRL 7,1.3563697,103.9386691,55.910673083961015,,,395.5249147278545,13,0,0,1
2017-02,TAMPINES,5 ROOM,167B,SIMEI LANE,04 TO 06,110,DBSS,2011,93 years 11 months,680000,167B SIMEI LANE,1.3431357,103.9596428,211.65166786113926,,,,17,0,0,0
2017-02,TAMPINES,5 ROOM,167A,SIMEI LANE,07 TO 09,111,DBSS,2011,93 years 11 months,710000,167A SIMEI LANE,1.3435657,103.959402,177.19978279785371,,,,19,0,0,0
2017-02,TAMPINES,EXECUTIVE,738,TAMPINES ST 72,10 TO 12,141,Apartment,1997,79 years 07 months,608000,738 TAMPINES ST 72,1.3590848,103.9336076,101.91718644289676,,,242.98786452064076,13,0,0,1
2017-02,TAMPINES,EXECUTIVE,738,TAMPINES ST 72,10 TO 12,141,Apartment,1997,79 years 07 months,620000,738 TAMPINES ST 72,1.3590848,103.9336076,101.91718644289676,,,242.98786452064076,13,0,0,1
2017-02,TAMPINES,EXECUTIVE,892,TAMPINES AVE 8,07 TO 09,143,Maisonette,1997,79 years,638000,892 TAMPINES AVE 8,1.3490128,103.9292428,93.62161839510738,,,174.15612844928324,11,0,0,1
2017-02,TAMPINES,EXECUTIVE,874A,TAMPINES ST 84,01 TO 03,149,Maisonette,1989,71 years 02 months,640000,874A TAMPINES ST 84,1.3530901,103.9322429,23.038019043540466,,,139.13781038746095,16,0,0,2
2017-02,TAMPINES,EXECUTIVE,125,TAMPINES ST 11,10 TO 12,146,Maisonette,1985,67 years 10 months,645000,125 TAMPINES ST 11,1.3463142,103.9501253,25.88373265515995,,489.0875349606275,136.789395315013,8,0,2,3
2017-02,TAMPINES,EXECUTIVE,336,TAMPINES ST 32,07 TO 09,149,Apartment,1996,77 years 11 months,655000,336 TAMPINES ST 32,1.3525047,103.9603242,104.57575016617865,,,188.3696092171213,9,0,0,4
2017-02,TAMPINES,EXECUTIVE,105,SIMEI ST 1,01 TO 03,146,Maisonette,1988,70 years,675000,105 SIMEI ST 1,1.3409246,103.9507425,81.71080894501593,384.984723629191,324.7461390211141,212.5435895889509,11,1,2,2
2017-02,TAMPINES,EXECUTIVE,147,TAMPINES AVE 5,04 TO 06,150,Maisonette,1985,67 years 02 months,700000,147 TAMPINES AVE 5,1.3492324,103.942181,70.20292234766842,,395.55889020246383,213.18045842631554,14,0,2,6
2017-02,TAMPINES,EXECUTIVE,229,SIMEI ST 4,01 TO 03,146,Maisonette,1988,70 years 05 months,710000,229 SIMEI ST 4,1.3431553,103.9561051,100.1766901414205,304.29716569010395,284.525947858728,476.71367707338885,19,1,2,2
2017-02,TAMPINES,EXECUTIVE,856D,TAMPINES ST 82,01 TO 03,146,Maisonette,1995,77 years 09 months,760000,856D TAMPINES ST 82,1.3520973,103.9387394,153.29074475652166,,,321.70148863124797,16,0,0,4
2017-03,TAMPINES,3 ROOM,403,TAMPINES ST 41,01 TO 03,60,Improved,1985,67 years 07 months,282000,403 TAMPINES ST 41,1.3575116,103.9449179,72.81451530969208,457.9229131224426,369.9592091802005,465.1323194409608,15,1,2,4
2017-03,TAMPINES,3 ROOM,406,TAMPINES ST 41,01 TO 03,64,Simplified,1986,68 years 07 months,285000,406 TAMPINES ST 41,1.3578324,103.9457735,146.05360276226816,,412.23166180706585,366.03366392761296,13,0,1,4
2017-03,TAMPINES,3 ROOM,255,TAMPINES ST 21,01 TO 03,72,New Generation,1984,66 years 04 months,300000,255 TAMPINES ST 21,1.3527433,103.9503836,114.36815030706194,,,156.63405780662544,21,0,0,5
2017-03,TAMPINES,3 ROOM,219,TAMPINES ST 24,01 TO 03,73,Model A,1985,66 years 11 months,300000,219 TAMPINES ST 24,1.3547924,103.9526127,115.97512836848169,,,390.153909515515,17,0,0,6
2017-03,TAMPINES,3 ROOM,420,TAMPINES ST 41,04 TO 06,74,Model A,1985,67 years 03 months,300000,420 TAMPINES ST 41,1.3578647,103.9475346,65.93929962035027,,491.35004203596475,171.58896843260317,15,0,1,4
2017-03,TAMPINES,3 ROOM,452,TAMPINES ST 42,01 TO 03,64,Simplified,1987,69 years 05 months,300000,452 TAMPINES ST 42,1.3568564,103.9546293,137.5545678457485,,,318.0640744194621,21,0,0,3
2017-03,TAMPINES,3 ROOM,850,TAMPINES ST 82,01 TO 03,64,Simplified,1986,68 years 09 months,305000,850 TAMPINES ST 82,1.3530437,103.9359656,155.4848816612536,,,276.4764940233401,18,0,0,4
2017-03,TAMPINES,3 ROOM,818,TAMPINES ST 81,01 TO 03,73,Model A,1984,66 years 03 months,308000,818 TAMPINES ST 81,1.3479723,103.9368382,72.838796079668,,,154.79352594829115,14,0,0,4
2017-03,TAMPINES,3 ROOM,202,TAMPINES ST 21,01 TO 03,75,Model A,1983,65 years 09 months,310000,202 TAMPINES ST 21,1.3529053,103.9525392,95.4187782234616,,,241.37268429859807,17,0,0,5
2017-03,TAMPINES,3 ROOM,846,TAMPINES ST 82,04 TO 06,74,Model A,1986,67 years 10 months,310000,846 TAMPINES ST 82,1.3521574,103.9359235,193.50307426796553,,,281.34948686758395,17,0,0,3
2017-03,TAMPINES,3 ROOM,290,TAMPINES ST 22,01 TO 03,67,New Generation,1985,67 years 06 months,315000,290 TAMPINES ST 22,1.3498813,103.9545963,124.81609814780897,,,371.15603027777365,14,0,0,4
2017-03,TAMPINES,3 ROOM,112,TAMPINES ST 11,01 TO 03,75,Model A,1982,64 years 03 months,315000,112 TAMPINES ST 11,1.3462981,103.9475098,96.63656154547132,,,154.36040644536885,7,0,0,4
2017-03,TAMPINES,3 ROOM,206,TAMPINES ST 21,01 TO 03,79,Model A,1982,64 years 05 months,315000,206 TAMPINES ST 21,1.3508601,103.9523524,49.699663554818294,,,164.99711656739302,14,0,0,5
2017-03,TAMPINES,3 ROOM,297,TAMPINES ST 22,01 TO 03,73,Model A,1984,66 years 02 months,315000,297 TAMPINES ST 22,1.3511499,103.9547925,204.83138930696006,,,386.2089847905632,12,0,0,4
2017-03,TAMPINES,3 ROOM,877,TAMPINES ST 84,01 TO 03,74,Model A,1988,70 years 04 months,315000,877 TAMPINES ST 84,1.3525174,103.9315467,78.61489244372284,,,229.27006306823452,17,0,0,2
2017-03,TAMPINES,3 ROOM,875,TAMPINES ST 84,04 TO 06,74,Model A,1988,70 years 04 months,318000,875 TAMPINES ST 84,1.3526853,103.9320065,37.0238457551743,,,174.8367050863249,16,0,0,2
2017-03,TAMPINES,3 ROOM,105,TAMPINES ST 11,04 TO 06,75,Model A,1982,64 years 09 months,319000,105 TAMPINES ST 11,1.3480931,103.9471776,174.2697408259399,,,272.7206566313374,8,0,0,6
2017-03,TAMPINES,3 ROOM,112,TAMPINES ST 11,01 TO 03,75,Model A,1982,64 years 03 months,319000,112 TAMPINES ST 11,1.3462981,103.9475098,96.63656154547132,,,154.36040644536885,7,0,0,4
2017-03,TAMPINES,3 ROOM,102,TAMPINES ST 11,04 TO 06,75,Model A,1983,65 years 07 months,320000,102 TAMPINES ST 11,1.3467162,103.9455214,128.6259121921277,,,360.1887621309774,7,0,0,3
2017-03,TAMPINES,3 ROOM,205,TAMPINES ST 21,01 TO 03,79,Model A,1983,65 years 04 months,320000,205 TAMPINES ST 21,1.3517176,103.951966,139.1786440073071,,,119.0684330265207,14,0,0,5
2017-03,TAMPINES,3 ROOM,258,TAMPINES ST 21,04 TO 06,67,New Generation,1985,67 years,325000,258 TAMPINES ST 21,1.3543385,103.9500295,106.64575647192153,,,167.22010417238772,18,0,0,5
2017-03,TAMPINES,3 ROOM,878,TAMPINES AVE 8,10 TO 12,74,Model A,1988,70 years 08 months,328000,878 TAMPINES AVE 8,1.3522119,103.9313823,115.91609759804632,,,253.4745766441688,18,0,0,2
2017-03,TAMPINES,3 ROOM,808,TAMPINES AVE 4,07 TO 09,73,Model A,1984,66 years 01 month,330000,808 TAMPINES AVE 4,1.3464948,103.9360476,89.3875018540759,,,331.56188862958396,14,0,0,4
2017-03,TAMPINES,3 ROOM,808,TAMPINES AVE 4,04 TO 06,73,Model A,1984,66 years 01 month,332000,808 TAMPINES AVE 4,1.3464948,103.9360476,89.3875018540759,,,331.56188862958396,14,0,0,4
2017-03,TAMPINES,3 ROOM,226,TAMPINES ST 23,07 TO 09,73,Model A,1985,67 years,335000,226 TAMPINES ST 23,1.355518,103.9540092,120.939282010941,,,263.68998688003916,18,0,0,3
2017-03,TAMPINES,3 ROOM,209,TAMPINES ST 21,04 TO 06,79,Model A,1982,64 years 05 months,340000,209 TAMPINES ST 21,1.3519174,103.9528322,130.28480933477988,,,217.9300524574753,16,0,0,5
2017-03,TAMPINES,3 ROOM,236,TAMPINES ST 21,04 TO 06,73,Model A,1984,66 years 07 months,360000,236 TAMPINES ST 21,1.3559052,103.9474475,76.33513066796614,384.0795107164694,325.7760014421999,216.27693640767805,19,1,2,4
2017-03,TAMPINES,4 ROOM,832,TAMPINES ST 82,01 TO 03,84,Simplified,1984,66 years 09 months,365000,832 TAMPINES ST 82,1.3501017,103.9353978,137.61689705631454,,,173.68343586690156,20,0,0,5
2017-03,TAMPINES,4 ROOM,348,TAMPINES ST 33,01 TO 03,107,Model A,1996,78 years 02 months,366000,348 TAMPINES ST 33,1.3525256,103.9633669,99.20601383295954,,,166.78305883660786,6,0,0,3
2017-03,TAMPINES,4 ROOM,361,TAMPINES ST 34,01 TO 03,107,Model A,1996,78 years 02 months,366000,361 TAMPINES ST 34,1.3560442,103.962576,299.0714770873813,,,207.40130125661938,11,0,0,3
2017-03,TAMPINES,4 ROOM,840,TAMPINES ST 82,01 TO 03,90,Simplified,1986,67 years 10 months,375000,840 TAMPINES ST 82,1.3511422,103.9356169,209.97524410945095,,,206.6346995822079,14,0,0,4
2017-03,TAMPINES,4 ROOM,288,TAMPINES ST 22,04 TO 06,103,Model A,1984,66 years 06 months,387000,288 TAMPINES ST 22,1.3488528,103.9547046,143.55049473753672,,,362.8084614991955,12,0,0,3
2017-03,TAMPINES,4 ROOM,339,TAMPINES ST 33,01 TO 03,109,Model A,1995,77 years 09 months,395000,339 TAMPINES ST 33,1.3511457,103.9591245,107.16247786766532,,,374.7717392419704,10,0,0,2
2017-03,TAMPINES,4 ROOM,855,TAMPINES ST 83,10 TO 12,84,Simplified,1987,69 years 02 months,395000,855 TAMPINES ST 83,1.3535825,103.9352995,86.04325099056808,,,205.7766567649921,15,0,0,4
2017-03,TAMPINES,4 ROOM,365,TAMPINES ST 34,01 TO 03,100,Model A,1997,78 years 10 months,400000,365 TAMPINES ST 34,1.3576861,103.9606207,147.65305105811976,,,120.71277031634516,10,0,0,3
2017-03,TAMPINES,4 ROOM,707,TAMPINES ST 71,01 TO 03,100,Model A,1997,79 years 03 months,400000,707 TAMPINES ST 71,1.3576479,103.936891,69.40389300320528,,,156.13579437491472,18,0,0,1
2017-03,TAMPINES,4 ROOM,704,TAMPINES ST 71,01 TO 03,99,Model A,1997,79 years 05 months,403000,704 TAMPINES ST 71,1.3565572,103.93716,70.83632772979281,,,247.22838878495088,18,0,0,2
2017-03,TAMPINES,4 ROOM,362,TAMPINES ST 34,04 TO 06,108,Model A,1996,78 years,405000,362 TAMPINES ST 34,1.3562512,103.9615766,188.67547914851906,,,95.17065200412117,10,0,0,4
2017-03,TAMPINES,4 ROOM,894A,TAMPINES ST 81,04 TO 06,103,Model A,1988,70 years 06 months,405000,894A TAMPINES ST 81,1.3480139,103.9319167,140.6405341229308,,,308.92878037824926,16,0,0,3
2017-03,TAMPINES,4 ROOM,731,TAMPINES ST 71,04 TO 06,104,Model A,1997,79 years 03 months,408000,731 TAMPINES ST 71,1.3570067,103.9340993,91.71932116112889,,,204.28727267304282,19,0,0,2
2017-03,TAMPINES,4 ROOM,228,TAMPINES ST 23,01 TO 03,96,New Generation,1985,66 years 10 months,410000,228 TAMPINES ST 23,1.3556035,103.9546521,173.24087671021374,,,209.48636090791743,19,0,0,1
2017-03,TAMPINES,4 ROOM,497B,TAMPINES ST 45,01 TO 03,102,Premium Apartment,1996,78 years 03 months,410000,497B TAMPINES ST 45,1.358683,103.9580245,104.55495465687842,,,359.7870732637423,17,0,0,3
2017-03,TAMPINES,4 ROOM,898A,TAMPINES ST 81,04 TO 06,104,Model A,1988,70 years 09 months,410000,898A TAMPINES ST 81,1.3468132,103.9348873,156.32894914168241,,,360.0465867334415,14,0,0,4
2017-03,TAMPINES,4 ROOM,724,TAMPINES ST 71,01 TO 03,104,Model A,1997,79 years 05 months,413000,724 TAMPINES ST 71,1.3568423,103.9349512,144.49489295034329,,,156.63178256470718,17,0,0,2
2017-03,TAMPINES,4 ROOM,133,SIMEI ST 1,07 TO 09,84,Simplified,1988,70 years 05 months,415000,133 SIMEI ST 1,1.3473137,103.9556785,101.48434132433012,,473.4967034717282,498.2836096701731,14,0,1,1
2017-03,TAMPINES,4 ROOM,149,SIMEI ST 1,07 TO 09,84,Simplified,1988,70 years,420000,149 SIMEI ST 1,1.3458888,103.9560258,62.21416847564229,420.08384161537515,372.35222834066576,601.8046060384931,18,1,2,1
2017-03,TAMPINES,4 ROOM,864A,TAMPINES ST 83,07 TO 09,104,Model A,1988,70 years 05 months,420000,864A TAMPINES ST 83,1.3546849,103.9357372,112.22712153258117,,,298.59251756015396,16,0,0,3
2017-03,TAMPINES,4 ROOM,916,TAMPINES ST 91,01 TO 03,103,Model A,1984,66 years 06 months,421000,916 TAMPINES ST 91,1.3486311,103.9402904,177.3558179369315,,,138.3408621776214,14,0,0,6
2017-03,TAMPINES,4 ROOM,120,SIMEI ST 1,01 TO 03,104,Model A,1988,70 years 03 months,422000,120 SIMEI ST 1,1.3448887,103.9532413,22.270091173742507,188.59682151647417,149.017195011435,474.59474426513674,14,1,2,4
2017-03,TAMPINES,4 ROOM,406,TAMPINES ST 41,04 TO 06,89,Simplified,1986,68 years 07 months,428000,406 TAMPINES ST 41,1.3578324,103.9457735,146.05360276226816,,412.23166180706585,366.03366392761296,13,0,1,4
2017-03,TAMPINES,4 ROOM,833,TAMPINES ST 83,07 TO 09,90,Simplified,1985,66 years 10 months,428000,833 TAMPINES ST 83,1.3506894,103.9339915,51.59613245274081,,,284.757052925477,19,0,0,4
2017-03,TAMPINES,4 ROOM,227,TAMPINES ST 23,04 TO 06,93,New Generation,1986,68 years 02 months,430000,227 TAMPINES ST 23,1.354708,103.9550027,183.4793698603967,,,126.66193930129604,17,0,0,1
2017-03,TAMPINES,4 ROOM,367A,TAMPINES ST 34,07 TO 09,100,Model A,1997,78 years 10 months,430000,367A TAMPINES ST 34,1.3577023,103.9599545,88.54885321028028,,,153.0997070734384,11,0,0,4
2017-03,TAMPINES,4 ROOM,882,TAMPINES ST 84,04 TO 06,108,Model A,1986,68 years 06 months,430000,882 TAMPINES ST 84,1.3520468,103.933462,87.4439422468182,,,129.1041937274071,19,0,0,4
2017-03,TAMPINES,4 ROOM,928,TAMPINES ST 91,01 TO 03,102,Model A,1984,66 years 06 months,430000,928 TAMPINES ST 91,1.3459734,103.9402106,104.32546015209022,,,141.93322137882257,9,0,0,5
2017-03,TAMPINES,4 ROOM,725,TAMPINES ST 71,10 TO 12,103,Model A,1997,79 years 05 months,433000,725 TAMPINES ST 71,1.3569845,103.9353345,128.25915446237542,,,127.75785431262388,16,0,0,2
2017-03,TAMPINES,4 ROOM,881,TAMPINES ST 84,10 TO 12,104,Model A,1988,70 years 04 months,435000,881 TAMPINES ST 84,1.3523118,103.9327843,113.0727197418843,,,126.7715708173954,17,0,0,4
2017-03,TAMPINES,4 ROOM,701,TAMPINES ST 71,04 TO 06,100,Model A,1997,79 years 03 months,436800,701 TAMPINES ST 71,1.3561718,103.9367989,45.09865981180764,,,254.944667304279,18,0,0,2
2017-03,TAMPINES,4 ROOM,486B,TAMPINES AVE 9,10 TO 12,107,Model A,1993,75 years 06 months,438000,486B TAMPINES AVE 9,1.3591926,103.9567968,161.47644943063466,,,230.7046764335345,18,0,0,3
2017-03,TAMPINES,4 ROOM,437,TAMPINES ST 43,10 TO 12,104,Model A,1986,68 years 05 months,438000,437 TAMPINES ST 43,1.3599662,103.9515878,113.28526829745967,,,289.31325480118426,16,0,0,4
2017-03,TAMPINES,4 ROOM,467,TAMPINES ST 44,07 TO 09,108,Model A,1987,69 years 02 months,443000,467 TAMPINES ST 44,1.3599685,103.9546659,77.32840329558925,,,164.96327195628933,19,0,0,1
2017-03,TAMPINES,4 ROOM,741,TAMPINES ST 72,10 TO 12,100,Model A,1997,79 years 10 months,444000,741 TAMPINES ST 72,1.3600118,103.9330438,56.95418911197593,,,350.4551974455707,12,0,0,1
2017-03,TAMPINES,4 ROOM,273,TAMPINES ST 22,07 TO 09,103,Model A,1984,66 years 04 months,446000,273 TAMPINES ST 22,1.3486872,103.9504503,82.80697088370603,,,111.22380417490106,9,0,0,4
2017-03,TAMPINES,4 ROOM,218,TAMPINES ST 24,04 TO 06,104,Model A,1985,66 years 11 months,448000,218 TAMPINES ST 24,1.3544355,103.9522862,101.13003177391178,,,363.9829289021889,15,0,0,7
2017-03,TAMPINES,4 ROOM,228,SIMEI ST 4,04 TO 06,104,Model A,1988,70 years 04 months,450000,228 SIMEI ST 4,1.3425522,103.9560409,38.45082380475266,305.3373002106754,296.30723298284624,430.58881423927727,19,1,2,2
2017-03,TAMPINES,4 ROOM,898A,TAMPINES ST 81,10 TO 12,104,Model A,1988,70 years 10 months,451000,898A TAMPINES ST 81,1.3468132,103.9348873,156.32894914168241,,,360.0465867334415,14,0,0,4
2017-03,TAMPINES,4 ROOM,123,SIMEI ST 1,01 TO 03,104,Model A,1988,70 years 08 months,455000,123 SIMEI ST 1,1.3453066,103.953188,68.38883584974651,235.136534726689,195.29862130215352,430.4155712189492,15,1,2,4
2017-03,TAMPINES,4 ROOM,148,SIMEI ST 1,07 TO 09,84,Simplified,1988,70 years 01 month,455000,148 SIMEI ST 1,1.3462669,103.9559648,20.410130165360048,446.3445664841891,397.5453154279781,574.7132771167862,15,1,2,1
2017-03,TAMPINES,4 ROOM,883,TAMPINES ST 84,07 TO 09,104,Model A,1988,70 years 02 months,460000,883 TAMPINES ST 84,1.3518562,103.932939,99.55824809946739,,,162.06483039299502,17,0,0,4
2017-03,TAMPINES,4 ROOM,911,TAMPINES ST 91,07 TO 09,104,Model A,1984,66 years 04 months,460000,911 TAMPINES ST 91,1.3498319,103.9395686,157.23359824696408,,546.4020022555012,233.62243188574936,13,0,1,6
2017-03,TAMPINES,4 ROOM,107,SIMEI ST 1,04 TO 06,104,Model A,1988,70 years 08 months,468000,107 SIMEI ST 1,1.3421611,103.9504899,91.56160526620351,340.15120597204043,288.52377604668305,315.6507384813971,11,1,2,3
2017-03,TAMPINES,4 ROOM,222,SIMEI ST 4,07 TO 09,104,Model A,1988,70 years 02 months,485000,222 SIMEI ST 4,1.341531,103.956986,53.084403921892985,442.07251938240756,441.51351337967793,479.09476027006446,16,1,2,2
2017-03,TAMPINES,4 ROOM,241,TAMPINES ST 21,01 TO 03,108,Model A,1985,66 years 10 months,487000,241 TAMPINES ST 21,1.3546152,103.9471166,64.45762849649613,264.56402812116823,231.73711549767143,161.4064252106667,19,1,3,4
2017-03,TAMPINES,4 ROOM,101,SIMEI ST 1,10 TO 12,104,Model A,1988,70 years 06 months,495000,101 SIMEI ST 1,1.3408499,103.9514337,49.57872558127498,336.64477846248866,275.6732721356793,141.2420622415836,14,1,2,2
2017-03,TAMPINES,4 ROOM,246,SIMEI ST 5,01 TO 03,105,Model A,1997,78 years 10 months,495000,246 SIMEI ST 5,1.3450592,103.9541657,113.2560683398802,225.00692683402855,175.261309769184,510.95260662899744,20,1,2,2
2017-03,TAMPINES,4 ROOM,244,SIMEI ST 5,04 TO 06,104,Model A,1997,78 years 10 months,503000,244 SIMEI ST 5,1.3438114,103.9545032,162.49044618577014,143.61939350061178,105.22877757606905,423.6872125842919,18,1,2,2
2017-03,TAMPINES,4 ROOM,253,SIMEI ST 1,07 TO 09,101,Model A,1996,78 years 06 months,525000,253 SIMEI ST 1,1.3418212,103.952586,95.86564406837792,174.57625342586786,115.33897052207634,163.5080919586489,12,1,2,2
2017-03,TAMPINES,4 ROOM,107,SIMEI ST 1,04 TO 06,104,Model A,1988,70 years 08 months,468000,107 SIMEI ST 1,1.3421611,103.9504899,91.56160526620351,340.15120597204043,288.52377604668305,315.6507384813971,11,1,2,3
2017-03,TAMPINES,5 ROOM,365,TAMPINES ST 34,04 TO 06,119,Improved,1997,78 years 10 months,440000,365 TAMPINES ST 34,1.3576861,103.9606207,147.65305105811976,,,120.71277031634516,10,0,0,3
2017-03,TAMPINES,5 ROOM,355,TAMPINES ST 33,04 TO 06,122,Improved,1996,78 years,460000,355 TAMPINES ST 33,1.3550506,103.9616,222.29762388511026,,,194.03970084855942,12,0,0,4
2017-03,TAMPINES,5 ROOM,493D,TAMPINES ST 43,07 TO 09,123,Improved,1993,75 years 04 months,478000,493D TAMPINES ST 43,1.3623806,103.9514922,89.11835275344094,,,335.78269113369265,8,0,0,3
2017-03,TAMPINES,5 ROOM,298,TAMPINES ST 22,07 TO 09,126,Improved,1985,67 years,480000,298 TAMPINES ST 22,1.3517875,103.9547568,134.27404582217167,,,323.76134219079887,11,0,0,4
2017-03,TAMPINES,5 ROOM,341,TAMPINES ST 33,01 TO 03,127,Improved,1995,77 years 09 months,495000,341 TAMPINES ST 33,1.3511457,103.9611349,105.60902384114148,,,223.84219409233995,6,0,0,3
